state,lon,lat
Wisconsin,-77.084584,38.961673
Wisconsin,-77.073185,38.923617
Wisconsin,-77.073123,38.922914
Wisconsin,-77.078885,38.9465
Wisconsin,-77.073793,38.937287
Wisconsin,-77.074249,38.938114
Wisconsin,-77.074705,38.938942
Wisconsin,-77.075161,38.939769
Wisconsin,-77.075616,38.940597
Wisconsin,-77.063588,38.90787
Wisconsin,-77.064297,38.909212
Wisconsin,-77.064488,38.909574
Wisconsin,-77.073343,38.936458
Wisconsin,-77.066031,38.91249
Wisconsin,-77.06647,38.913323
Wisconsin,-77.082804,38.955041
Wisconsin,-77.083231,38.955877
Wisconsin,-77.083658,38.956714
Wisconsin,-77.084086,38.957551
Wisconsin,-77.084512,38.958388
Wisconsin,-77.082756,38.954946
Wisconsin,-77.082628,38.954704
Wisconsin,-77.072903,38.935541
Wisconsin,-77.072521,38.934691
Wisconsin,-77.072411,38.933797
Wisconsin,-77.072484,38.932899
Wisconsin,-77.072541,38.932546
Wisconsin,-77.078233,38.94533
Wisconsin,-77.078396,38.945624
Wisconsin,-77.07264,38.922101
Wisconsin,-77.071661,38.92048
Wisconsin,-77.072153,38.921295
Wisconsin,-77.085814,38.960796
Wisconsin,-77.08571,38.96074
Wisconsin,-77.076457,38.942124
Wisconsin,-77.07603,38.941352
Wyoming,-77.050621,38.917014
Wyoming,-77.051774,38.917014
Wyoming,-77.052927,38.917014
Wyoming,-77.05408,38.917012
Wyoming,-77.045712,38.918216
Wyoming,-77.046785,38.917886
Wyoming,-77.047856,38.917553
Wyoming,-77.048928,38.91722
Wyoming,-77.049998,38.916885
Wyoming,-77.04464,38.918708
Wyoming,-77.043501,38.918749
Wyoming,-77.042348,38.918745
Wyoming,-77.045186,38.918417
